CIN,COMPANY_NAME,Change_Type,Field_Changed,Old_Value,New_Value,Date,STATE
U74999MH2008PTC179542,MEGA LIFESTYLES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U46302MH2024PTC420511,MAULIMILK PRODUCTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01500MH2023PTC409066,TERRAPLUS FARMER PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01500PN2023PTC221294,SHRIMHASKE KRUSHI PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1989PTC053932,KIRTI BUILDERS AND DEVELOPERS P LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909MH2019FTC355168,PRINS CASTINGS & FORGINGS INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93020MH2010PTC208633,SWISH HAIR CARE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29308PN2022PTC216577,TSSMS INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U52590MH2021OPC355726,SURAJ MULTI SUPPLIER (OPC) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U10799MH2023OPC411414,AGU FOODS (OPC) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U80100PN2023PTC224031,SHRISADGURU BALUMAMA SECURITY SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93090MH2006PTC166317,ADVANII ENTERPRISES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74900MH2013PTC240291,GURUKRUPA SPRING WORKS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01409PN2020PTC193743,RURAL ENRICH FARMER PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51900MH1992PTC067621,LEGENDARY TRADERS PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45309MH2022PTC395265,R SANDESH REAL ESTATE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U65910MH1996PTC104105,MULTI- ACT EQUITY RESEARCH SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55101PN2009PTC134208,RAJAS RESORTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U18202MH2022PTC391867,PATOLE GARMENTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U10799MH2025PTC439695,INDICGLOBAL FOODS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U80902PN2023PTC218100,IT PRENEUR E BOOK SOLUTION PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45309MH2022OPC384320,NATHZONE INFRATECH (OPC) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01611MH2023PTC401126,ARTHAMRUT FARMER PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74140MH2006PTC163093,ESTEL ENGINEERS & FABRICATORS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U46302MH2023PTC399737,MILK BAZAAR PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100MH2023PTC397557,SURYAWANSHIPATIL FARMER PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U11200MH2006PTC161683,UT QUALITY INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74900MH2014PTC257982,MVD CONSULTANCY SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55200MH2005PTC156314,CEEKAYPEE RESTAURANTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U22120MH1980PTC022151,SAKAR PUBLISHERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U80101PN2012PTC145310,AZOTH EDUCATIONAL SYSTEMS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U32109MH1995PTC090520,ONLOOKER ELECTRONICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U52322MH2022PTC395089,MEGHOBA & SONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1984PTC034585,ALVA CATERERS PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U46209MH2023PTC402103,GAJRAI FARMERS PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45400PN2015PTC156676,CREATURE INFRAPROJECTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U68200MH2023PTC415068,SOBO SKYLINE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U72100MH2000PTC124875,ANIL PAREKH ELECTRICALS AND COMPUTERS PR IVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U20237MH2024PTC432093,POWELLSON PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U78100MH2023PTC413613,ARYANX TECH SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U13203MH2011PTC222528,AADINATH BULLION & MINING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
L24120MH1993PLC070334,SHIVA GLOBAL AGRO INDUSTRIES LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U85220MH2024PTC419235,BEYONDPEOPLE SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74990MH2003PTC141358,SOS HOUSEKEEPING MAINTENENCE AND SECURITY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29308PN2016PTC166578,S.P. ELEVATORS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909PN2014PTC151516,GANDHI DISTRIBUTORS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74990MH2008PTC188349,I-TEC SUPPORT PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U85310MH2020NPL351576,RUN TO REGISTER FOUNDATION,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U20232MH2025PTC438346,KINAHS VANAVEDA CONSUMER PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55101MH2005PTC154389,RAJMAHAL HOLIDAY HOMES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1995PTC088509,TPH IMPEX PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29299MH1996PTC103478,PITEL ENGINEERING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1994PTC076231,WORLI ESTATE DEVELOPMENT COMPANY P.LTD.,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45202MH2002PLC136110,FORESIGHT INFRASTRUCTURES LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U70102MH2014PTC257810,GHASE'S RED HORSE INFRA DEVELOPERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74999PN2018PTC177424,RIGHT MOVE STAFFING SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U56100MH2024PTC429799,NRJ HOSPITALITY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U56100MH2025PTC440365,GKB FOOD VENTURES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U17299PN2019PTC188011,PAKKE DHAAGE FABRICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U34201MH2006PTC160438,SURYA AUTO COMPONENTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63090MH2002PTC135901,BAWA CLEARING AND FORWARDING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U17200MH2012PTC238359,KENDALL WORLD CLASS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U56102MH2024PTC429816,KARMASUKOM EDIBLES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U85500MH2025PTC439211,VISHVED KNOWLEDGE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
L35110MH1948PLC006472,THE GREAT EASTERN SHIPPING COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U46209MH2025PTC445733,GOUTAMESHWAR KRUSHI MITRA PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74140MH2001PTC131381,SEAHORSE - TNO CERTIFICATION (ASIA) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U17120MH1977PTC019556,MAHAN SYNTHETIC TEXTILES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200MH1990PTC058762,AGASTMUNI CONSTRUCTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55100MH2004PTC147567,PEACE PARK HOTELS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U65100PN2022NPL216836,SAMARTH GRAMIN MAHILA MICRO SERVICE FOUNDATION,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U72100MH1987PTC043767,UNILOGIC SYSTEMS (INDIA) PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74990MH2009FTC196769,GLOBAL CRICKET VENTURES (INDIA) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1997PTC110791,MALPANI JAIN PROPERTIES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U70200MH2011PTC224834,ASHTALAXMI BUILDERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U28100MH1982PTC028585,SHIMPI ENGINEERING PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74900MH2012PTC237500,RSON TECHNOMEDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000PN2017PTC173585,ROYSS FACILITY MANAGEMENT PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100PN2021PTC205919,PBC AGROTECH PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U22219MH2004PTC111958,SUSHRI PRINT ART PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000PN2015PTC153619,CODON HEALTHCARE SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51900MH1992PTC069853,SINDOORI TRADERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63090MH2001PTC133173,CYFAST ENTERPRISES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55101MH2013PTC245367,WONDROUS PALATE PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51398MH1995PTC089032,PAL EXIM PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100MH2022PTC384521,YOGPRAKASH FARMERS PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U22219PN2020PTC196183,GOLOCO ADCOM INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25100MH1998PTC115974,ROCKFORD RUBBERTEXT (INDIA) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U13209MH2009PTC192649,NIKHIL MINERALS & MINES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U31909MH1997PTC108713,LAXMI DRUCKEN KOMPONENTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U85310PN2017PTC169977,OLENA LIFECARE SERVICES INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29307MH2021PTC355400,ELSOLCO AFFORDABLE SUSTAINABLE SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U80100MH1984PTC033871,JETHRO EDUCATION PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000MH2016PTC273212,JAY NOVATECH PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U17120MH1903PLC000187,TATA METALS AND STRIPS LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1993PLC074175,HINGANGHAT TEXTILES LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200MH2016PTC284205,TSISIA ENTREPRENEUR PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U62020MH2023PTC413628,AELVON TECHNOLOGIES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U36103MH2011PTC215467,WESTERN FURNITURE INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U24230MH2021PTC360566,VISHWAJAY PHARMA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74140MH1990PTC058671,KEDIA TENDER INFORMATIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93030MH2014NPL257950,LOYOLA SOCIAL WELFARE AND DEVELOPMENT FOUNDATION,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29299PN2011PTC139756,SATYAM TOOLS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1985PTC036673,SPECTRA OXY FLAME COATINGS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U37100MH2020OPC342080,TASGAONKAR & SONS (OPC) PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U24304PN2018PTC178899,INGRAVITY PETROCHEM PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U17110MH2003PTC140036,STC SECURITIES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U25200MH1992PTC066693,KEDIA RAINWATER HARVESTING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U64202PN2021PTC201120,CLUSTER INFRATEL SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH2001PTC132349,STELLARINA DIAMONDS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63031MH2019PTC323484,IRON EAGLES TOURERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63090MH2012PTC234534,RENAISSANCE LOGI-SPACES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U64990MH2024PTC431658,GOPIKAUSHALYA FINANCE AND INVESTMENTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U17120MH1988PTC047691,ORIENTAL SILK COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63090MH2009PTC192892,CELWARE LOGISTICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U62099PN2023PTC226455,AUTHNSECURE SYSTEMS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U22100MH2005PTC154026,M.S.IMAGES PUBLICATION PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29300PN2025PTC238335,SWAJAN PRECITECH PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45201MH2006PTC163155,KOSI BRIDGE INFRASTRUCTURE COMPANY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U28221MH2024PTC422386,MECHMASTER ENGINEERING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U93000MH2014NPL257809,C3 COMMUNITY DEVELOPMENT ASSOCIATION,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200MH1993PTC072772,VILE PARLE DWELLERS PVT.LTD.,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29290MH1993PTC071202,ADINATH MACHINERY SPARES MARKETING PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200PN2008PTC132066,NEW SUNRISE PROMOTERS & BUILDERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U67190MH1982PTC028029,ARYA FINANCIAL AND INVESTMENT CONSULTANCY SERVICES PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U28990MH2003PTC140118,RENIS ENGINEERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U28199PN2023PTC221835,MAJALE HYDRAULICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U55101MH2024PTC424103,CKPS HOSPITALITY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U31900MH2019PTC330384,KAMALDEV DIECASTING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U85191MH2013PTC243274,DHANLAXMI MEDICARE SERVICES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63090MH2022PTC385285,SWN SHIPPING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U18101MH1999PTC121362,ECOTEX EXPORTS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29300MH1985PTC038220,INSTANT APPLIANCES PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U62090MH2025PTC442861,SUPERFINEINFO DATA AND TECHNOLOGY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U67190MH2007PTC169521,GORGEOUS FINANCIAL ADVISOR PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U86905PN2024PTC235544,SARGA DIAGNOSTICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U13100MH2014PTC258444,KAZILLION TRADING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01110PN2022PTC208221,NAVYUVAAGRO VENTURES FARMERS PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63090PN2016PLC158152,A. R. LUNKAD AND PATANKAR TRAVELINE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909PN2011PTC141566,M R MEENA SALES & MARKETING PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63040MH2020PTC341256,ARTHAK TOURS MANAGEMENT INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U92100MH2005PLC150430,SEVEN ENTERTAINMENT LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45202MH1989PTC054618,SHANTINATH DEVELOPERS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01100MH2021PTC371538,CHATURAI FARMERS PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29299MH1984PTC032354,BAL VALVES AND ENGINEER PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U52390MH2010PTC353889,SHARP VINCOM PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U46209MH2023PTC398728,AMARJYOT MAHILA FARMER PRODUCER COMPANY LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U24100PN2017PTC167881,AYURCIN BIOGENICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U27102PN2024PTC227985,EMINENT ENERGY SOLUTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U74999PN2018PTC177155,HAWK SPEED NET PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U88100MH2024NPL419098,COTTON BHOOMI YAVATMAL FOUNDATION,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U65990PN2021PLN197737,SUVARNAJYOT URBAN NIDHI LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
L74999PN2010PLC135586,SANGHVI BRANDS LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U72100MH2023PTC416150,SHRI EINGICAL INDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1965PTC013284,ROLEX HOSIERY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200PN2010PTC136807,P RAJ CONSTRUCTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U29300MH2012PTC229820,MILTON ENGINEERING WORKS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U45200MH1995PTC093045,NITYA ENGINEERING CONSTRUCTIONS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U52609MH2018PTC315413,YORBIZ PRODUCTION PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U92410MH2021PTC372299,DBUDDY MULTIMEDIA PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U88900MH2025NPL444968,TEJOSMAYA DURGA PARMESHWARI SEVA SAMITI FOUNDATION,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63119MH2023PTC405330,EQUINIX (INDIA) ENTERPRISES PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U01210MH2005PTC157713,J M LIVESTOCK PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U51909MH2005PTC153897,SHAKAMBHARI MERCANTILE COMPANY PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1987PTC044048,WELD LINK INDIA PVT LTD,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U63000MH2014PTC258222,SANGEETA CRANES AND LOGISTICS PRIVATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
U99999MH1909PTC010774,PULSE MANUFACTURING SYNDICATE LIMITED,NEW_INCORPORATION,N/A,N/A,Newly Incorporated,2025-10-18,Maharashtra
